country_name,indicator_name,year,value,service_level,residence,source
Sudan,Net foreign assets (current LCU),2020.0,-238711600497.0,,,world_bank_SQL.csv
Sudan,"Population ages 60-64, female (% of female population)",2020.0,2.076198796,,,world_bank_SQL.csv
Sudan,"GNI per capita, PPP (current international $)",2020.0,3860.0,,,world_bank_SQL.csv
Sudan,Military expenditure (% of GDP),2020.0,1.131725699,,,world_bank_SQL.csv
Sudan,Number of deaths ages 15-19 years,2020.0,10150.0,,,world_bank_SQL.csv
Sudan,"People using at least basic drinking water services, rural (% of rural population)",2020.0,53.19902707,,,world_bank_SQL.csv
Sudan,"Population, female (% of total population)",2020.0,50.03954342,,,world_bank_SQL.csv
Sudan,"Agriculture, forestry, and fishing, value added (annual % growth)",2020.0,-2.499999037,,,world_bank_SQL.csv
Sudan,"Communications, computer, etc. (% of service exports, BoP)",2020.0,11.95682234,,,world_bank_SQL.csv
Sudan,Gross fixed capital formation (annual % growth),2020.0,-5.800003207,,,world_bank_SQL.csv
Sudan,Gross savings (% of GDP),2020.0,30.20570765,,,world_bank_SQL.csv
Sudan,Container port traffic (TEU: 20 foot equivalent units),2020.0,493002.3,,,world_bank_SQL.csv
Sudan,"Net financial flows, IMF nonconcessional (NFL, current US$)",2020.0,-2510307.0,,,world_bank_SQL.csv
Sudan,Population in urban agglomerations of more than 1 million,2020.0,5828858.0,,,world_bank_SQL.csv
Sudan,"Share of tariff lines with specific rates, all products (%)",2020.0,0.4395604,,,world_bank_SQL.csv
Sudan,"Tariff rate, most favored nation, weighted mean, all products (%)",2020.0,25.17,,,world_bank_SQL.csv
Sudan,Adults (ages 15-49) newly infected with HIV,2020.0,3000.0,,,world_bank_SQL.csv
Sudan,"Official exchange rate (LCU per US$, period average)",2020.0,53.9960119,,,world_bank_SQL.csv
Sudan,"Population ages 15-64, male",2020.0,12312389.0,,,world_bank_SQL.csv
Sudan,"Population ages 75-79, male (% of male population)",2020.0,0.5796790521,,,world_bank_SQL.csv
Sudan,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",2020.0,26.8,,,world_bank_SQL.csv
Sudan,"Age dependency ratio, old (% of working-age population)",2020.0,6.499818328,,,world_bank_SQL.csv
Sudan,"Communications, computer, etc. (% of service imports, BoP)",2020.0,33.85853455,,,world_bank_SQL.csv
Sudan,Imports of goods and services (annual % growth),2020.0,-3.899999017,,,world_bank_SQL.csv
Sudan,Number of neonatal deaths,2020.0,37008.0,,,world_bank_SQL.csv
Sudan,"Population ages 35-39, male (% of male population)",2020.0,5.354111496,,,world_bank_SQL.csv
Sudan,Current account balance (% of GDP),2020.0,-27.38615943,,,world_bank_SQL.csv
Sudan,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",2020.0,25.1590004,,,world_bank_SQL.csv
Sudan,Population ages 65 and above (% of total population),2020.0,3.674121296,,,world_bank_SQL.csv
Sudan,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",2020.0,1.5,,,world_bank_SQL.csv
Sudan,"GDP per capita, PPP (current international $)",2020.0,4142.448609,,,world_bank_SQL.csv
Sudan,Gross capital formation (current US$),2020.0,6809841074.0,,,world_bank_SQL.csv
Sudan,"People practicing open defecation, urban (% of urban population)",2020.0,1.660885479,,,world_bank_SQL.csv
Sudan,"People using at least basic sanitation services, urban (% of urban population)",2020.0,60.14022363,,,world_bank_SQL.csv
Sudan,Transport services (% of commercial service imports),2020.0,82.414071,,,world_bank_SQL.csv
Sudan,Antiretroviral therapy coverage (% of people living with HIV),2020.0,25.0,,,world_bank_SQL.csv
Sudan,"Exports of goods and services (BoP, current US$)",2020.0,5065438285.0,,,world_bank_SQL.csv
Sudan,GNI per capita (constant LCU),2020.0,424.5925447,,,world_bank_SQL.csv
Sudan,Imports of goods and services (constant LCU),2020.0,1114656800.0,,,world_bank_SQL.csv
Sudan,Monetary Sector credit to private sector (% GDP),2020.0,7.904638342,,,world_bank_SQL.csv
Sudan,"Mortality rate, infant, male (per 1,000 live births)",2020.0,44.3,,,world_bank_SQL.csv
Sudan,External balance on goods and services (constant LCU),2020.0,-932260400.0,,,world_bank_SQL.csv
Sudan,"Imports of goods, services and primary income (BoP, current US$)",2020.0,12054131738.0,,,world_bank_SQL.csv
Sudan,"Personal remittances, paid (current US$)",2020.0,199517746.2,,,world_bank_SQL.csv
Sudan,Price level ratio of PPP conversion factor (GDP) to market exchange rate,2020.0,0.1174230177,,,world_bank_SQL.csv
Sudan,Commercial service exports (current US$),2020.0,1257205173.0,,,world_bank_SQL.csv
Sudan,Gross fixed capital formation (current LCU),2020.0,1295912756300.0,,,world_bank_SQL.csv
Sudan,"Net capital account (BoP, current US$)",2020.0,143593535.0,,,world_bank_SQL.csv
Sudan,"Primary income receipts (BoP, current US$)",2020.0,61328145.66,,,world_bank_SQL.csv
Sudan,"Probability of dying among children ages 5-9 years (per 1,000)",2020.0,5.6,,,world_bank_SQL.csv
Sudan,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",2020.0,2.829520731,,,world_bank_SQL.csv
Sudan,Fixed broadband subscriptions (per 100 people),2020.0,0.065638508,,,world_bank_SQL.csv
Sudan,People practicing open defecation (% of population),2020.0,24.00786171,,,world_bank_SQL.csv
Sudan,"Population, male (% of total population)",2020.0,49.96045658,,,world_bank_SQL.csv
Sudan,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",2020.0,19.4109993,,,world_bank_SQL.csv
Sudan,Export value index (2000 = 100),2020.0,210.4706371,,,world_bank_SQL.csv
Sudan,"External debt stocks, total (DOD, current US$)",2020.0,22953534424.0,,,world_bank_SQL.csv
Sudan,Lower secondary school starting age (years),2020.0,12.0,,,world_bank_SQL.csv
Sudan,"Population ages 00-04, female (% of female population)",2020.0,14.23418422,,,world_bank_SQL.csv
Sudan,"Population ages 70-74, male (% of male population)",2020.0,0.9726759967,,,world_bank_SQL.csv
Sudan,"Multilateral debt service (TDS, current US$)",2020.0,27555475.8,,,world_bank_SQL.csv
Sudan,"Population ages 0-14, female",2020.0,8605091.0,,,world_bank_SQL.csv
Sudan,"Population ages 0-14, total",2020.0,17451732.0,,,world_bank_SQL.csv
Sudan,Exports of goods and services (constant LCU),2020.0,182396400.0,,,world_bank_SQL.csv
Sudan,GNI (current LCU),2020.0,3778825610700.0,,,world_bank_SQL.csv
Sudan,"ICT service exports (BoP, current US$)",2020.0,9993002.176,,,world_bank_SQL.csv
Sudan,"International tourism, receipts for travel items (current US$)",2020.0,689000000.0,,,world_bank_SQL.csv
Sudan,"Mortality rate, infant, female (per 1,000 live births)",2020.0,35.2,,,world_bank_SQL.csv
Sudan,Population growth (annual %),2020.0,2.391071774,,,world_bank_SQL.csv
Sudan,GDP deflator (base year varies by country),2020.0,20225.31926,,,world_bank_SQL.csv
Sudan,Gross capital formation (% of GDP),2020.0,31.92745139,,,world_bank_SQL.csv
Sudan,Gross national expenditure (current LCU),2020.0,4055402678200.0,,,world_bank_SQL.csv
Sudan,"Households and NPISHs Final consumption expenditure, PPP (current international $)",2020.0,51526045088.0,,,world_bank_SQL.csv
Sudan,Human capital index (HCI) (scale 0-1),2020.0,0.3774451911,,,world_bank_SQL.csv
Sudan,"Human capital index (HCI), upper bound (scale 0-1)",2020.0,0.3909089565,,,world_bank_SQL.csv
Sudan,Mobile cellular subscriptions,2020.0,35195207.0,,,world_bank_SQL.csv
Sudan,"Services, value added (constant 2015 US$)",2020.0,23939417750.0,,,world_bank_SQL.csv
Sudan,"Agriculture, forestry, and fishing, value added (current US$)",2020.0,4341812238.0,,,world_bank_SQL.csv
Sudan,Merchandise exports (current US$),2020.0,3803000000.0,,,world_bank_SQL.csv
Sudan,"Agriculture, forestry, and fishing, value added (% of GDP)",2020.0,20.35627523,,,world_bank_SQL.csv
Sudan,"Population ages 80 and above, male (% of male population)",2020.0,0.4334127057,,,world_bank_SQL.csv
Sudan,Refugee population by country or territory of origin,2020.0,787755.0,,,world_bank_SQL.csv
Sudan,GNI per capita (constant 2015 US$),2020.0,1046.857828,,,world_bank_SQL.csv
Sudan,Gross domestic income (constant LCU),2020.0,21278468280.0,,,world_bank_SQL.csv
Sudan,Gross national expenditure (constant 2015 US$),2020.0,40601612399.0,,,world_bank_SQL.csv
Sudan,"Population ages 50-54, female (% of female population)",2020.0,3.316925815,,,world_bank_SQL.csv
Sudan,"Agriculture, forestry, and fishing, value added (constant 2015 US$)",2020.0,15975594612.0,,,world_bank_SQL.csv
Sudan,Claims on central government (annual growth as % of broad money),2020.0,37.3857293,,,world_bank_SQL.csv
Sudan,Fixed telephone subscriptions,2020.0,129408.0,,,world_bank_SQL.csv
Sudan,GDP (constant 2015 US$),2020.0,49449888025.0,,,world_bank_SQL.csv
Sudan,"Share of tariff lines with specific rates, primary products (%)",2020.0,1.219512,,,world_bank_SQL.csv
Sudan,Claims on other sectors of the domestic economy (annual growth as % of broad money),2020.0,23.22920584,,,world_bank_SQL.csv
Sudan,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",2020.0,16584378822.0,,,world_bank_SQL.csv
Sudan,General government final consumption expenditure (constant 2015 US$),2020.0,8440629068.0,,,world_bank_SQL.csv
Sudan,"GNI, PPP (constant 2017 international $)",2020.0,160045287138.0,,,world_bank_SQL.csv
Sudan,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020.0,19.64900017,,,world_bank_SQL.csv
Sudan,Urban population (% of total population),2020.0,35.253,,,world_bank_SQL.csv
Sudan,"Population ages 55-59, male (% of male population)",2020.0,2.497620085,,,world_bank_SQL.csv
Sudan,Population in the largest city (% of urban population),2020.0,37.70726482,,,world_bank_SQL.csv
Sudan,"Services, value added (annual % growth)",2020.0,-3.042135152,,,world_bank_SQL.csv
Sudan,Battle-related deaths (number of people),2020.0,45.0,,,world_bank_SQL.csv
Sudan,External balance on goods and services (current LCU),2020.0,3527191200.0,,,world_bank_SQL.csv
Sudan,General government final consumption expenditure (current LCU),2020.0,1140083230300.0,,,world_bank_SQL.csv
Sudan,Gross domestic savings (% of GDP),2020.0,32.01434286,,,world_bank_SQL.csv
Sudan,Gross national expenditure (% of GDP),2020.0,99.91310852,,,world_bank_SQL.csv
Sudan,"Labor force, female (% of total labor force)",2020.0,29.93131121,,,world_bank_SQL.csv
Sudan,Women's share of population ages 15+ living with HIV (%),2020.0,47.8,,,world_bank_SQL.csv
Sudan,"Incidence of HIV, all (per 1,000 uninfected population)",2020.0,0.09,,,world_bank_SQL.csv
Sudan,Risk of catastrophic expenditure for surgical care (% of people at risk),2020.0,71.1,,,world_bank_SQL.csv
Sudan,Gross fixed capital formation (% of GDP),2020.0,31.92745139,,,world_bank_SQL.csv
Sudan,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2020.0,47.64300156,,,world_bank_SQL.csv
Sudan,"Computer, communications and other services (% of commercial service exports)",2020.0,11.56046781,,,world_bank_SQL.csv
Sudan,Domestic credit to private sector by banks (% of GDP),2020.0,7.904638342,,,world_bank_SQL.csv
Sudan,"Population ages 0-14, female (% of female population)",2020.0,39.21748791,,,world_bank_SQL.csv
Sudan,"Population ages 65 and above, total",2020.0,1611075.0,,,world_bank_SQL.csv
Sudan,Forest area (% of land area),2020.0,9.928193419,,,world_bank_SQL.csv
Sudan,Households and NPISHs Final consumption expenditure (current US$),2020.0,8509756656.0,,,world_bank_SQL.csv
Sudan,"Insurance and financial services (% of service imports, BoP)",2020.0,6.680497512,,,world_bank_SQL.csv
Sudan,"Services, value added (% of GDP)",2020.0,36.30651238,,,world_bank_SQL.csv
Sudan,Travel services (% of commercial service exports),2020.0,54.82145364,,,world_bank_SQL.csv
Sudan,"Charges for the use of intellectual property, payments (BoP, current US$)",2020.0,1642.290691,,,world_bank_SQL.csv
Sudan,"Human capital index (HCI), lower bound (scale 0-1)",2020.0,0.3620817661,,,world_bank_SQL.csv
Sudan,Imports of goods and services (constant 2015 US$),2020.0,624972382.1,,,world_bank_SQL.csv
Sudan,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",2020.0,67.47100067,,,world_bank_SQL.csv
Sudan,"Prevalence of HIV, total (% of population ages 15-49)",2020.0,0.2,,,world_bank_SQL.csv
Sudan,CPIA macroeconomic management rating (1=low to 6=high),2020.0,1.5,,,world_bank_SQL.csv
Sudan,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",2020.0,0.15,,,world_bank_SQL.csv
Sudan,Mobile cellular subscriptions (per 100 people),2020.0,80.26408427,,,world_bank_SQL.csv
Sudan,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),2020.0,41.83278757,,,world_bank_SQL.csv
Sudan,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",2020.0,45.15100098,,,world_bank_SQL.csv
Sudan,GDP: linked series (current LCU),2020.0,4058929542000.0,,,world_bank_SQL.csv
Sudan,General government final consumption expenditure (constant LCU),2020.0,2398805700.0,,,world_bank_SQL.csv
Sudan,GNI (constant LCU),2020.0,18618072707.0,,,world_bank_SQL.csv
Sudan,"GNI, PPP (current international $)",2020.0,169108261401.0,,,world_bank_SQL.csv
Sudan,Gross value added at basic prices (GVA) (constant LCU),2020.0,19825637200.0,,,world_bank_SQL.csv
Sudan,"Imports of goods and services (BoP, current US$)",2020.0,10519596583.0,,,world_bank_SQL.csv
Sudan,People with basic handwashing facilities including soap and water (% of population),2020.0,12.51129099,,,world_bank_SQL.csv
Sudan,"PPG, IDA (DOD, current US$)",2020.0,1233772000.0,,,world_bank_SQL.csv
Sudan,Taxes less subsidies on products (constant LCU),2020.0,242918900.0,,,world_bank_SQL.csv
Sudan,Terms of trade adjustment (constant LCU),2020.0,1209912180.0,,,world_bank_SQL.csv
Sudan,Trade (% of GDP),2020.0,0.7846308213,,,world_bank_SQL.csv
Sudan,Final consumption expenditure (% of GDP),2020.0,67.98565714,,,world_bank_SQL.csv
Sudan,GDP (constant LCU),2020.0,20068556100.0,,,world_bank_SQL.csv
Sudan,"Human capital index (HCI), female (scale 0-1)",2020.0,0.3853596449,,,world_bank_SQL.csv
Sudan,"Net financial flows, bilateral (NFL, current US$)",2020.0,-89592526.0,,,world_bank_SQL.csv
Sudan,Urban population,2020.0,15458183.0,,,world_bank_SQL.csv
Sudan,Exports of goods and services (annual % growth),2020.0,5.00003454,,,world_bank_SQL.csv
Sudan,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",2020.0,16.97500038,,,world_bank_SQL.csv
Sudan,Secure Internet servers,2020.0,282.0,,,world_bank_SQL.csv
Sudan,"Service imports (BoP, current US$)",2020.0,1665687789.0,,,world_bank_SQL.csv
Sudan,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2020.0,31.22699928,,,world_bank_SQL.csv
Sudan,External debt stocks (% of GNI),2020.0,115.5929924,,,world_bank_SQL.csv
Sudan,Insurance and financial services (% of commercial service imports),2020.0,9.317354484,,,world_bank_SQL.csv
Sudan,Merchandise trade (% of GDP),2020.0,63.95485,,,world_bank_SQL.csv
Sudan,Net secondary income (Net current transfers from abroad) (current US$),2020.0,1085770076.0,,,world_bank_SQL.csv
Sudan,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",2020.0,2.76539379,,,world_bank_SQL.csv
Sudan,Gross value added at basic prices (GVA) (current LCU),2020.0,3248427351200.0,,,world_bank_SQL.csv
Sudan,Merchandise imports (current US$),2020.0,9838000000.0,,,world_bank_SQL.csv
Sudan,"Personal remittances, received (current US$)",2020.0,495355092.5,,,world_bank_SQL.csv
Sudan,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,2020.0,3800.0,,,world_bank_SQL.csv
Sudan,Children (ages 0-14) newly infected with HIV,2020.0,660.0,,,world_bank_SQL.csv
Sudan,Commercial service imports (current US$),2020.0,1194289983.0,,,world_bank_SQL.csv
Sudan,Exports of goods and services (current LCU),2020.0,17687401700.0,,,world_bank_SQL.csv
Sudan,Final consumption expenditure (current LCU),2020.0,2759489921900.0,,,world_bank_SQL.csv
Sudan,"Inflation, GDP deflator (annual %)",2020.0,115.2777685,,,world_bank_SQL.csv
Sudan,"Population ages 15-64, male (% of male population)",2020.0,56.20223309,,,world_bank_SQL.csv
Sudan,"Service exports (BoP, current US$)",2020.0,1262864884.0,,,world_bank_SQL.csv
Sudan,Total debt service (% of GNI),2020.0,0.7450944814,,,world_bank_SQL.csv
Sudan,"Exports of goods, services and primary income (BoP, current US$)",2020.0,5126766431.0,,,world_bank_SQL.csv
Sudan,"Human capital index (HCI), male, lower bound (scale 0-1)",2020.0,0.3515884578,,,world_bank_SQL.csv
Sudan,"Industry (including construction), value added (% of GDP)",2020.0,23.36883939,,,world_bank_SQL.csv
Sudan,Population in largest city,2020.0,5828858.0,,,world_bank_SQL.csv
Sudan,Discrepancy in expenditure estimate of GDP (current LCU),2020.0,-327400.0,,,world_bank_SQL.csv
Sudan,"External debt stocks, short-term (DOD, current US$)",2020.0,5821604418.0,,,world_bank_SQL.csv
Sudan,GDP (current LCU),2020.0,4058929542000.0,,,world_bank_SQL.csv
Sudan,"Internally displaced persons, total displaced by conflict and violence (number of people)",2020.0,2276000.0,,,world_bank_SQL.csv
Sudan,"PPP conversion factor, private consumption (LCU per international $)",2020.0,31.4288956,,,world_bank_SQL.csv
Sudan,"Age dependency ratio, young (% of working-age population)",2020.0,70.40832209,,,world_bank_SQL.csv
Sudan,"Foreign direct investment, net inflows (% of GDP)",2020.0,3.361320405,,,world_bank_SQL.csv
Sudan,Number of deaths ages 5-9 years,2020.0,6483.0,,,world_bank_SQL.csv
Sudan,"Secondary income receipts (BoP, current US$)",2020.0,1511573305.0,,,world_bank_SQL.csv
Sudan,"Population ages 40-44, female (% of female population)",2020.0,4.782076581,,,world_bank_SQL.csv
Sudan,"Population ages 65-69, male (% of male population)",2020.0,1.429838782,,,world_bank_SQL.csv
Sudan,"Foreign direct investment, net (BoP, current US$)",2020.0,-716939710.6,,,world_bank_SQL.csv
Sudan,Gross capital formation (annual % growth),2020.0,-5.800003207,,,world_bank_SQL.csv
Sudan,"Personal remittances, received (% of GDP)",2020.0,2.322436818,,,world_bank_SQL.csv
Sudan,Population ages 15-64 (% of total population),2020.0,56.52651151,,,world_bank_SQL.csv
Sudan,Present value of external debt (% of GNI),2020.0,32.23011923,,,world_bank_SQL.csv
Sudan,Insurance and financial services (% of commercial service exports),2020.0,0.9546881815,,,world_bank_SQL.csv
Sudan,Net primary income (Net income from abroad) (current LCU),2020.0,-280103931300.0,,,world_bank_SQL.csv
Sudan,"Population ages 45-49, female (% of female population)",2020.0,3.982804829,,,world_bank_SQL.csv
Sudan,General government final consumption expenditure (current US$),2020.0,5990978614.0,,,world_bank_SQL.csv
Sudan,GNI growth (annual %),2020.0,-4.389942191,,,world_bank_SQL.csv
Sudan,DEC alternative conversion factor (LCU per US$),2020.0,190.3,,,world_bank_SQL.csv
Sudan,Exports of goods and services (% of GDP),2020.0,0.4357651819,,,world_bank_SQL.csv
Sudan,General government final consumption expenditure (annual % growth),2020.0,-5.950000947,,,world_bank_SQL.csv
Sudan,"Services, value added (constant LCU)",2020.0,7655439500.0,,,world_bank_SQL.csv
Sudan,"Services, value added (current LCU)",2020.0,1473655756700.0,,,world_bank_SQL.csv
Sudan,"Human capital index (HCI), female, upper bound (scale 0-1)",2020.0,0.3997856975,,,world_bank_SQL.csv
Sudan,Net secondary income (Net current transfers from abroad) (current LCU),2020.0,206622045500.0,,,world_bank_SQL.csv
Sudan,"Share of tariff lines with specific rates, manufactured products (%)",2020.0,0.2717391,,,world_bank_SQL.csv
Sudan,CPIA debt policy rating (1=low to 6=high),2020.0,1.5,,,world_bank_SQL.csv
Sudan,CPIA public sector management and institutions cluster average (1=low to 6=high),2020.0,2.1,,,world_bank_SQL.csv
Sudan,"Debt service on external debt, total (TDS, current US$)",2020.0,147954919.0,,,world_bank_SQL.csv
Sudan,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",2020.0,0.1,,,world_bank_SQL.csv
Sudan,"Population ages 20-24, female (% of female population)",2020.0,9.380669214,,,world_bank_SQL.csv
Sudan,Final consumption expenditure (constant 2015 US$),2020.0,31961824910.0,,,world_bank_SQL.csv
Sudan,"GDP, PPP (current international $)",2020.0,181643343385.0,,,world_bank_SQL.csv
Sudan,GNI per capita (current LCU),2020.0,86177.61931,,,world_bank_SQL.csv
Sudan,"Goods imports (BoP, current US$)",2020.0,8853908794.0,,,world_bank_SQL.csv
Sudan,"Net financial flows, multilateral (NFL, current US$)",2020.0,-21434000.0,,,world_bank_SQL.csv
Sudan,"Population ages 80 and above, female (% of female population)",2020.0,0.5568004046,,,world_bank_SQL.csv
Sudan,"Tariff rate, most favored nation, simple mean, primary products (%)",2020.0,27.5,,,world_bank_SQL.csv
Sudan,"Transport services (% of service exports, BoP)",2020.0,32.51700467,,,world_bank_SQL.csv
Sudan,"Transport services (% of service imports, BoP)",2020.0,59.09048509,,,world_bank_SQL.csv
Sudan,CPIA economic management cluster average (1=low to 6=high),2020.0,1.833333333,,,world_bank_SQL.csv
Sudan,General government final consumption expenditure (% of GDP),2020.0,28.08827348,,,world_bank_SQL.csv
Sudan,Methodology assessment of statistical capacity (scale 0 - 100),2020.0,40.0,,,world_bank_SQL.csv
Sudan,Exports as a capacity to import (constant LCU),2020.0,1392308580.0,,,world_bank_SQL.csv
Sudan,"Population ages 55-59, female (% of female population)",2020.0,2.648959478,,,world_bank_SQL.csv
